顺丰ROG华硕RTX3070/Ti GAMING O8G猛禽白色TUF雪豹高端游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2208845789179/O1CN01KVdqHr2Hg27d8yxwR_!!0-item_pic.jpg_360x360Q90.jpg_.webp,8999.00元,34人付款,嘉志硕数码专营店
耕升GTX1650/1650S super显卡4G 电竞游戏独立显卡1050TI追风1030,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3359772057/O1CN01dGw4Ny1R49OCQb3FS_!!0-item_pic.jpg_360x360Q90.jpg_.webp,549.00元,122人付款,gainward耕升旗舰店
索泰RTX3070显卡独显8G 台式电脑设计游戏独立显卡锁算力3070ti新,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2157626379/O1CN01dM6Ruz1wzdBo3yPyo_!!2157626379-0-picasso.jpg_360x360Q90.jpg_.webp,5899.00元,25人付款,绝胜电竞数码专营店
技嘉RTX 2060 WF2 8G AORUS/风魔炫彩灯游戏显卡8G GTX1660,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3918712328/O1CN01R5S2Qs1T4GjYA6LSp_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2499.00元,58人付款,沪祺数码专营店
索泰 技嘉 GTX1050Ti 4G显卡 2G微星二手台式机游戏 吃鸡 华硕 5G,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1733018326/O1CN011oi7xz2BNMCAvJsXL_!!1733018326.jpg_360x360Q90.jpg_.webp,638.00元,145人付款,华宇电脑商城
盒装全新迅魔GTX950 960 2G 4G独立台式电脑吃鸡游戏750TI 2G,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/744437027/O1CN01Uqbt5z21mPnKGB6Ra_!!744437027.jpg_360x360Q90.jpg_.webp,298.00元,345人付款,林福商城
二手华硕影驰七彩虹GTX1050Ti 4G吃鸡LOL单机网游戏多开搬砖,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2206966541/O1CN01KHxJed1yBpMCPc1qG_!!2206966541.jpg_360x360Q90.jpg_.webp,608.00元,126人付款,锐诚科技neversay
技嘉RTX3080TI GAMING OC魔鹰雪鹰超级雕独立12G3080 10G大雕,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/676528104/O1CN01xs1KFO29jgOvcy8YN_!!676528104.jpg_360x360Q90.jpg_.webp,7499.00元,25人付款,上海格慕电子
七彩虹iGame RTX3070 Vulcan/AD/Ultra/火神台式机电脑游戏8G独立英伟达光追,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/4107266900/O1CN01uft3ua20qFXhwjUFQ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6299.00元,36人付款,添叶数码专营店
华硕1050Ti/GTX1650/1660S/2060Super 6G 台式机吃鸡游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2211446975815/O1CN01V3Y2g91spJoK9ALvU_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1499.00元,105人付款,asus华硕圣狮出击专卖店
索泰GTX1050TI雷霆 独显4G台式机电脑吃鸡游戏公办独立电竞,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/630950368/O1CN015uSbzS1EaaPURvJYv_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1279.00元,81人付款,通成信德数码专营店
AMD蓝宝石RX590GME 8G超白金极光特别版游戏台式电脑590独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2757558756/O1CN01Qpvj4u2EYIdtCqmj3_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3099.00元,32人付款,sapphire蓝宝石旗舰店
20年拆机1660显卡电竞游戏4k电脑独立显卡GTX1660 6G台式机吃鸡,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/892831356/O1CN01xwV09O1Lt5djqDAVp_!!892831356.jpg_360x360Q90.jpg_.webp,1799.00元,71人付款,djl13338128207
技嘉AORUS RX6900 XT 16GB AMD 台式电脑独立游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2200559406385/O1CN01YikdSZ1x2NZLfUt3V_!!0-item_pic.jpg_360x360Q90.jpg_.webp,10499.00元,50人付款,aorus旗舰店
AMD撼讯RX6800XT 16G红魔水魔电竞台式机电脑游戏吃鸡独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2209674045101/O1CN01ZcLW5D1nYJ1KDSUhm_!!0-item_pic.jpg_360x360Q90.jpg_.webp,8999.00元,38人付款,撼讯旗舰店
华硕猛禽GTX1070 8G 七彩虹 索泰 影驰 二手拆机台式机电脑,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2025299410/O1CN01mLmoHi2JNpf3u9owz_!!2025299410.jpg_360x360Q90.jpg_.webp,2049.00元,68人付款,以德服人96
技嘉 RTX 3070TI GAMING OC 8G 魔鹰雪鹰超级雕全新游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/353922593/O1CN01ei0JbE1V1dgc7iNrp_!!353922593.jpg_360x360Q90.jpg_.webp,5899.00元,23人付款,至尊硬件堂
AMD Radeon RX6900XT R7 VII 16G 显卡RTX3080 RTX3090 支持苹果,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2944192399/O1CN01UqUYkK1Tamp5qJcnL_!!2944192399.jpg_360x360Q90.jpg_.webp,4899.00元,24人付款,上海浦东自贸区商城
七彩虹影驰华硕GTX960 750TI 1050TI 4G拆机吃鸡台式电脑二手,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/894744185/O1CN014qtcE91gmmDlGFErU_!!894744185.jpg_360x360Q90.jpg_.webp,306.80元,222人付款,bbb071792
影驰RTX3090/3080TI 名人堂/大将/金属大师/GAMER/星曜 游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1092124128/O1CN01weaMpr1gMfdHu3mwK_!!0-item_pic.jpg_360x360Q90.jpg_.webp,10499.00元,15人付款,趋势数码专营店
MSI/微星 RTX3070 TI SUPRIM X超龙万图师/魔龙电竞游戏3070,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/793156814/O1CN01S2HvxV20CrTj3VYi6_!!0-item_pic.jpg_360x360Q90.jpg_.webp,18999.00元,28人付款,思泽数码专营店
RTX2060/2070/2080显卡 super 微星七彩虹技嘉华硕GTX1080TI,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/846227090/O1CN019d0vjx22FGnH1un98_!!846227090.jpg_360x360Q90.jpg_.webp,3399.00元,105人付款,cj777158
技嘉RTX3060TI/RTX3070TI GAMING OC 魔鹰/雪鹰/超级雕游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2200724568635/O1CN015b6qoW2DeshSW3WzF_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3299.00元,30人付款,蓝威数码专营店
影驰 GTX1050Ti 4G大将台式机独立游戏吃鸡办公电脑1650,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2731691808/O1CN011Sw0aL1PE6m6j4RZB_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1449.00元,156人付款,影驰电脑硬件旗舰店
技嘉GTX1050TI 4G 1050 2G 单风扇短卡温控风扇游戏顺丰包邮,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/113370127/O1CN01jrohfI1CoCte9VzXl_!!113370127.jpg_360x360Q90.jpg_.webp,968.00元,59人付款,春哗秋实
七彩虹iGame RTX3060Ultra OC/AD/火神台式机游戏30803070,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2211875899540/O1CN01aAkGiq2KLN9UqJcgJ_!!2211875899540.jpg_360x360Q90.jpg_.webp,3999.00元,22人付款,tb8859831876
微星GTX1660/1660S SUPER 6G万图师魔龙台式机电脑游戏独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1746864514/O1CN0185hZYv1jDSX6c7fQN_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2799.00元,156人付款,和瑟数码专营店
【六期免息】华硕RTX3080/Ti电竞特工猛禽台式机电脑游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1746864514/O1CN01lYECaj1jDSWzHSRul_!!0-item_pic.jpg_360x360Q90.jpg_.webp,13599.00元,53人付款,和瑟数码专营店
七彩虹GTX1660Super显卡1660s战斧台式电脑游戏1660ti 6G独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2133729733/O1CN01HKc20G2LllbHgjKKS_!!2133729733-0-picasso.jpg_360x360Q90.jpg_.webp,2949.00元,54人付款,瑞达中腾数码专营店
七彩虹战斧RTX3060/3060Ti/3060 bilibili Ad/Ultra12G 电竞,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2616970884/O1CN01kUrFuu1IOuoTpxDoo_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4399.00元,15人付款,苏宁易购官方旗舰店
【24期免息】技嘉RTX3090 魔鹰/雪鹰/超级雕/大雕 台式机电脑游戏旗舰,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1134114936/O1CN01Fkrtsg1mKjfelWa1i_!!0-item_pic.jpg_360x360Q90.jpg_.webp,19999.00元,39人付款,慧川数码专营店
微星MSI RTX 3080/3080Ti 魔龙/超龙/万图师电竞游戏专业电脑,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2616970884/O1CN011hwS9r1IOuoCl7Coi_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11199.00元,15人付款,苏宁易购官方旗舰店
七彩虹GTX1660 SUPER显卡1660S/Ti高配游戏电脑独显ultra/战斧6GB,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1134114936/O1CN01UcgauX1mKjfbmeNk0_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2899.00元,49人付款,慧川数码专营店
技嘉GTX1660S SUPER/TIGAMING OC6G台式电脑吃鸡游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1097280647/O1CN01TJlbwE1GeMwmemH2g_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2499.00元,16人付款,京天华盛官方旗舰店
AMD华硕猛禽ROG RX6700XT O12G 特工TUF显卡RX6800/6900XT O16G电竞台式机电脑游戏独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/931421195/O1CN01XaKmX41KhLzHYNelE_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6699.00元,17人付款,名龙堂官方旗舰店
微星RTX3080TI 3080万图师魔龙超龙OC台式机12G电脑游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2133729733/O1CN01ITO4P82LllbB1eIBN_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11999.00元,26人付款,瑞达中腾数码专营店
影驰 RTX 3060 显卡12G 金属大师 台式电脑主机电竞吃鸡 游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2206372718350/O1CN01VfKXU82BYLqC7kgvZ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4749.00元,38人付款,卓志数码专营店
丽台NVIDIA Quadro P2200 5GB专业绘图形显卡 建模渲染视频 P2000,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/4020706320/O1CN01XCxpJG1wYbo14UVhF_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3999.00元,41人付款,丽台九辅专卖店
MSI/微星GTX 1660/1660S SUPER 6G 魔龙万图师主机电竞游戏台式电脑吃鸡全新独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/671257335/O1CN01e4wmvm243TpVeJPKY_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3199.00元,59人付款,微星官方旗舰店
影驰GTX1080TI 11G /七彩虹GTX1070TI 8G GTX1070游戏直播,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/69291526/O1CN01I9soJp1N8x3ePdd2B_!!69291526.jpg_360x360Q90.jpg_.webp,2298.00元,50人付款,hudenghan
RTX2070Super/2060 6G/2080二手拆机 索泰七彩虹 华硕 4K直播,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2025299410/O1CN01oX0b0j2JNpeXWTvze_!!2025299410.jpg_360x360Q90.jpg_.webp,2699.00元,34人付款,以德服人96
4G全新松景RX560显卡amd台式机电脑独立游戏图形吃鸡独显10606g,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/47851599/O1CN01gECWIb1NgO03fFvmk_!!47851599.jpg_360x360Q90.jpg_.webp,698.00元,139人付款,andi4216
七彩虹GTX1660 显卡/1660 Super 1660TI 6G台式电脑游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2651871058/O1CN01nU3sQZ1JgbgKJPxxp_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2899.00元,66人付款,七彩虹官方旗舰店
技嘉RTX2060S 6G/SUPER 8G GAMING/AORUS电脑游戏独立8G吃鸡,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1097280647/O1CN01ckczAH1GeMwRCs8O3_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3299.00元,20人付款,京天华盛官方旗舰店
AX电竞叛客GTX1660TI / RTX2060S 6G台式机电脑电竞独立SUPER,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2250382786/O1CN01VDOAaU1WS27xIzpnq_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2899.00元,32人付款,奥都数码专营店
七彩虹RTX 3060/3060TI /3070/3080微星魔龙华硕猛禽技嘉大雕,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/393910103/O1CN010bzPJV1CdDSLi4yQj_!!393910103.jpg_360x360Q90.jpg_.webp,3999.00元,27人付款,tb912068
七彩虹RTX2060/2060S显卡 6G/8G显存 20系列新品 全新台式电脑主机游戏电竞独显 战斧 iGame Super一键超频,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2210919752031/O1CN01MhDR9G1QsF63RUEds_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2999.00元,58人付款,七彩虹芯联云专卖店
微星RTX3070 8G魔龙万图师GAMING台式机电脑游戏电竞3070现货,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2200811476348/O1CN01OeWyev1wlQubIuhS6_!!0-item_pic.jpg_360x360Q90.jpg_.webp,29999.00元,32人付款,微星宇柠专卖店
七彩虹 GT1030 黄金版 2G 电脑独立显卡 2G 独显游戏 GT1030,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2651871058/O1CN01ihAPoq1Jgbi5WC2DN_!!0-item_pic.jpg_360x360Q90.jpg_.webp,549.00元,300人付款,七彩虹官方旗舰店
华硕960 2G 4G 多款二手网吧拆机影驰 950 970 1060 高清游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/299835849/O1CN01DKDb8r1t4tGGpwFoC_!!299835849.jpg_360x360Q90.jpg_.webp,768.00元,187人付款,信时科技
拆机GTX760 2G/4G台式机游戏吃鸡高端显卡GTX960秒LOL CF 逆水寒,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1040803782/O1CN01wpNst71doCbGJtCfD_!!1040803782.png_360x360Q90.jpg_.webp,455.00元,192人付款,紫轩筱
铭鑫GTX1660和Super6G人气显卡流畅吃鸡联盟花呗3期免息顺丰直邮,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/902089724/O1CN014OaXmQ2Lhdyi9Z2oM_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3199.00元,20人付款,铭鑫旗舰店
AX电竞叛客RTX3070 8G 3060 12G显卡台式电脑游戏电竞3080TI,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2250382786/O1CN01pS7jdh1WS28Bwb2Qa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3999.00元,28人付款,奥都数码专营店
七彩虹战斧RTX2060 Super 8G独立显卡台式电脑游戏吃鸡 直播,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/559881482/O1CN01vSAvbG1MonaRzzv1i_!!559881482.jpg_360x360Q90.jpg_.webp,2950.00元,13人付款,东方网络6
技嘉 RTX3060 GAMING OC 12G/3060TI 8G 魔鹰超级雕AORUS游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/353922593/O1CN01PRQCfH1V1dgTPW2Sa_!!353922593.jpg_360x360Q90.jpg_.webp,4099.00元,33人付款,至尊硬件堂
华硕猛禽GTX 1080 8G 4K 微星技嘉 七彩虹拆机台式机游戏电脑,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2025299410/O1CN01GLq0Kr2JNpf02v1aM_!!2025299410.jpg_360x360Q90.jpg_.webp,2699.00元,34人付款,以德服人96
12期免息 AMD蓝宝石RX6900XT 16G毒药限量版电脑主机游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2757558756/O1CN01wxGRuq2EYIdsdNJrg_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11999.00元,19人付款,sapphire蓝宝石旗舰店
AX电竞叛客RTX 3070ti 3080/3080ti 12G台式机电脑游戏独立,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2210907107386/O1CN01gLdNVj24Qq1s22JKx_!!0-item_pic.jpg_360x360Q90.jpg_.webp,13999.00元,18人付款,瑞达腾飞电脑专营店
技嘉GTX 1660 SUPER OC 6G吃鸡电脑游戏独立显卡1660TI,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/143568119/O1CN01nQgv8I29qYInP8xmF_!!143568119.jpg_360x360Q90.jpg_.webp,2399.00元,33人付款,xlzl308
耕升 RTX3080Ti电脑游戏独立显卡RTX 3080炫光/RTX 3080追风10GB,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/669815354/O1CN01Tanxsx1pQBEDyT0VZ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,10999.00元,14人付款,丙成数码专营店
超图商城映众RTX3070超级冰龙全新台式电脑游戏独立未锁算力,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1078381661/O1CN01dCS5LY1O8mUtS6YR3_!!1078381661.jpg_360x360Q90.jpg_.webp,13299.00元,20人付款,szdailiy
七彩虹RTX 3060/Ti 12G显卡AD 战斧OC台式机电脑电竞游戏独显2060,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2116524093/O1CN01qd0PiF1g6dku18TSM_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4649.00元,39人付款,志硕数码专营店
影驰RTX3060金属大师OC/星曜/GAMER台式机电脑游戏3060 12G,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2731691808/O1CN01J5BfrI1PE6m4CamBf_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4529.00元,27人付款,影驰电脑硬件旗舰店
华硕RTX2060/Super/3060猛禽TUF台式电脑6G全新游戏非锁算力,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2211446975815/O1CN01iubSGI1spJoNljNCI_!!0-item_pic.jpg_360x360Q90.jpg_.webp,3299.00元,45人付款,asus华硕圣狮出击专卖店
七彩虹GTX750TI 2G HD6770 1G GTX750 1G 电脑台式机独立游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2963600503/O1CN01ek8Evx1FaPrfghcV7_!!2963600503.jpg_360x360Q90.jpg_.webp,189.00元,323人付款,卢俊玲11
丽台NVIDIA Quadro P2200 显卡 5G 另 P620 P1000 盒包 三年联保,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/12753855/O1CN01q9jJ0Q1eLdQUgDDDR_!!12753855.jpg_360x360Q90.jpg_.webp,3250.00元,26人付款,duoduo668
技嘉RTX3060TI GAMING OC魔鹰超级雕MASTER锁算力独立3060 8G,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/676528104/O1CN01gGbYTS29jgPESKlPo_!!676528104.jpg_360x360Q90.jpg_.webp,4199.00元,27人付款,上海格慕电子
吃鸡七彩虹gtx9604g独立游戏960显卡2g影驰960显卡4g流畅950台式,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/351871439/O1CN01oSA1WA1MV6cfBJfPU_!!351871439-0-picasso.jpg_360x360Q90.jpg_.webp,548.00元,80人付款,liuyanhau
顺丰iGame七彩虹RTX3080Ti 12G火神水神ADOC白色高端电脑游戏,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2090337761/O1CN01xEckmh27CaXD7vRcj_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11999.00元,16人付款,创众达数码专营店
微星RTX3070TI GAMING X魔龙8G万图师3070 SUPRIM X超龙游戏,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1803225777/O1CN01Twz7Kf1sXukjBsHe4_!!0-item_pic.jpg_360x360Q90.jpg_.webp,6999.00元,24人付款,至尊地带装机专营店
拆机蓝宝石迪兰rx580 4G 8G 2304SP满血电脑秒1060包邮非全新,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3058595474/O1CN01IpYJDR1qJ8kgrXY0L_!!3058595474-0-picasso.jpg_360x360Q90.jpg_.webp,897.00元,105人付款,牛奶笑
AMD蓝宝石RX6700XT 12G超白金台式机游戏吃鸡电脑主机独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2757558756/O1CN01Np5pSY2EYIdqdSvlL_!!0-item_pic.jpg_360x360Q90.jpg_.webp,5899.00元,35人付款,sapphire蓝宝石旗舰店
铭鑫GTX1050Ti-4GD5独立显卡吃鸡英雄联盟LOL游戏包邮花呗3期免息,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/902089724/O1CN01NNOH2W2LhdycqMDUD_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1299.00元,88人付款,铭鑫旗舰店
华硕ROG猛禽TUF/RTX3080/3080TI O12G台式机全新游戏非锁算力,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2211446975815/O1CN01Rx0m6F1spJoKeCMcZ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,12799.00元,17人付款,asus华硕圣狮出击专卖店
英伟达/NVIDIA/P2000专业图形设计显卡5G独显工包卡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/816054684/O1CN01RpCy8b1kTJpnToVGC_!!816054684.jpg_360x360Q90.jpg_.webp,2550.00元,20人付款,tb676299_22
星齐美 多屏显卡原始接口6HDMI 3506H炒股显卡广告拼接投影通用,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2211000379994/O1CN01hMxFaD2NhIyQdwhoK_!!0-item_pic.jpg_360x360Q90.jpg_.webp,736.00元,151人付款,星齐美旗舰店
八卡整机8显卡台式机矿ETH以太平台多显卡机箱RX588/580/GTX1660s,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/3029632834/O1CN01i6sjXG1Wo18NafOrX_!!3029632834.jpg_360x360Q90.jpg_.webp,2000.00元,49人付款,思考是最高的劳动方式
七彩虹RTX 3090 iGame水神/AD OC/Vulcan 火神/战斧24G电脑,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/33705476/O1CN01zqsJh41qK3V3aENhq_!!33705476.jpg_360x360Q90.jpg_.webp,14799.00元,14人付款,music随风
拆机七彩虹华硕GTX750ti 950 960 2G 1060 rx588 8G游戏独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/281841353/O1CN015znu801LriZBMXHNw_!!281841353.jpg_360x360Q90.jpg_.webp,345.00元,202人付款,shoushi5
AMD盈通RX6800/RX6800XT 16G樱瞳花嫁纪念版电脑游戏独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1746864514/O1CN01yFLC2q1jDSX3rfI97_!!0-item_pic.jpg_360x360Q90.jpg_.webp,7599.00元,48人付款,和瑟数码专营店
MSI微星RTX3080/Ti 万图师/魔龙/超龙电竞游戏台式机电脑独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1746864514/O1CN01yblQ4W1jDSWzEFnkF_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11999.00元,30人付款,和瑟数码专营店
七彩虹RTX 3090显卡iGame超频版ADOC/火神/战斧24G现货Vulcan/AD,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1134114936/O1CN01miQk8b1mKjfWQd35m_!!0-item_pic.jpg_360x360Q90.jpg_.webp,17299.00元,19人付款,慧川数码专营店
技嘉RTX3080 一体式/分体式 台式机电脑水冷散热游戏独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/1134114936/O1CN01X5vtPj1mKjfPIkMIq_!!0-item_pic.jpg_360x360Q90.jpg_.webp,10599.00元,19人付款,慧川数码专营店
蓝宝石RX 6900 XT 16GB GDDR6 超白金极光特别版电脑游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2616970884/O1CN01RV2EJu1IOuoYnsBJn_!!0-item_pic.jpg_360x360Q90.jpg_.webp,11299.00元,9人付款,苏宁易购官方旗舰店
索泰GeForce RTX 3090-24G XGAMING/天启/PGF 设计师台式游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2616970884/O1CN01JUbShd1IOunKqhwPU_!!0-item_pic.jpg_360x360Q90.jpg_.webp,18999.00元,5人付款,苏宁易购官方旗舰店
华硕ROG猛禽RTX3060/Ti巨齿鲨电竞特工台式机电脑游戏独立,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1097280647/O1CN01NPU0XI1GeMwlh1vTP_!!0-item_pic.jpg_360x360Q90.jpg_.webp,4399.00元,10人付款,京天华盛官方旗舰店
华硕TUF GTX1660S SUPER 6G 电竞特工吃鸡电脑独立台式机6g高达限量版,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1097280647/O1CN01przct01GeMwW2wWgn_!!0-item_pic.jpg_360x360Q90.jpg_.webp,2799.00元,8人付款,京天华盛官方旗舰店
胡子微星华硕猛禽映众RTX3080ti/技嘉超级雕超龙魔龙4K游戏,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/393910103/O1CN01E9RgHV1CdDTha6r1R_!!393910103.jpg_360x360Q90.jpg_.webp,10299.00元,18人付款,tb912068
全新戴尔电脑小机箱GT730 2G独立显卡联想服务器DDR3刀卡半高,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1656173867/TB2oGqVXae5V1Bjy1zjXXa08VXa_!!1656173867.png_360x360Q90.jpg_.webp,155.00元,147人付款,辉煌科技68
拆机台式机独立游戏显卡GTX650 GTX660 GTX750 GTX750TI 2G吃鸡卡,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2470334931/O1CN011wi5X21mIRdEEjXAz_!!2470334931.png_360x360Q90.jpg_.webp,219.90元,259人付款,双宝3344
影驰 RTX3070 星曜OC 8G台式机电竞游戏独立显卡电脑星耀3080TI,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2250382786/O1CN01RZAhoP1WS28AOjQHj_!!0-item_pic.jpg_360x360Q90.jpg_.webp,10799.00元,15人付款,奥都数码专营店
华硕技GTX1060 1050TI 4G 2G3G 5G 6G 1070ti 1080嘉独立电脑,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1096412383/O1CN01TWd6JL1TTSOIH2ZTc_!!1096412383.jpg_360x360Q90.jpg_.webp,668.00元,133人付款,西安博文电脑
七彩虹战斧GTX1050-2GD5电脑显卡发GTX1050Ti灵动鲨4GD5游戏,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2651871058/O1CN01mQ3md11Jgbe0QtQGR_!!0-item_pic.jpg_360x360Q90.jpg_.webp,1799.00元,124人付款,七彩虹官方旗舰店
技嘉AORUS RTX3080 TI 分体式/一体水冷 台式机电脑游戏独立,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2200559406385/O1CN01mSObMt1x2NZH3bcbE_!!0-item_pic.jpg_360x360Q90.jpg_.webp,9999.00元,25人付款,aorus旗舰店
影驰 RTX 3080 GAMER /黑将 台式机游戏显卡RTX3080 Ti金属大师,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/669815354/O1CN01S3oMds1pQBE6GFJNG_!!0-item_pic.jpg_360x360Q90.jpg_.webp,10599.00元,21人付款,丙成数码专营店
